攝影機名稱,車牌,單位,日期,時間,攝影機,經度,緯度
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-28,13:55:58,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-28,13:55:58,2153912235,121.175,24.875
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-28,14:05:19,2153912235,121.175,24.875
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-28,17:42:31,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-28,17:44:49,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-28,17:52:36,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1002,中壢派出所,2025-08-28,17:54:31,2250077692,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1002,中壢派出所,2025-08-28,18:02:33,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-28,18:05:27,2592795868,121.16428571428571,24.864285714285714
交通幹道-AB段,NOR-1002,交通大隊,2025-08-28,18:12:30,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-28,18:17:21,2592795868,121.16428571428571,24.864285714285714
楊梅區-交流道A,NOR-1002,楊梅派出所,2025-08-28,18:24:05,2329904567,121.14285714285714,24.842857142857145
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-08-28,18:27:15,2250077692,121.15357142857142,24.853571428571428
楊梅區-A住宅區-巷口,NOR-1002,楊梅派出所,2025-08-28,18:35:11,2288784783,121.1,24.8
中壢區-交流道B,NOR-1005,中壢派出所,2025-08-28,18:38:37,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-28,18:42:50,2592795868,121.16428571428571,24.864285714285714
交通幹道-AB段,NOR-1005,交通大隊,2025-08-28,18:46:40,2191018895,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1005,楊梅派出所,2025-08-28,18:58:15,2329904567,121.14285714285714,24.842857142857145
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-28,19:00:03,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-28,19:02:21,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-08-28,19:03:17,2250077692,121.15357142857142,24.853571428571428
楊梅區-A住宅區-巷口,NOR-1005,楊梅派出所,2025-08-28,19:08:36,2288784783,121.1,24.8
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-08-28,19:08:58,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-28,19:18:09,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1003,中壢派出所,2025-08-28,19:20:20,2829370738,121.19642857142857,24.896428571428572
中壢區-交流道B,NOR-1001,中壢派出所,2025-08-28,19:23:38,2829370738,121.19642857142857,24.896428571428572
交通幹道-AB段,NOR-1003,交通大隊,2025-08-28,19:31:21,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-28,19:33:27,2592795868,121.16428571428571,24.864285714285714
楊梅區-交流道A,NOR-1003,楊梅派出所,2025-08-28,19:39:23,2329904567,121.14285714285714,24.842857142857145
交通幹道-AB段,NOR-1001,交通大隊,2025-08-28,19:42:20,2191018895,121.34642857142858,25.046428571428574
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-08-28,19:51:06,2288784783,121.1,24.8
中壢區-B園區-入口,NOR-1004,中壢派出所,2025-08-28,19:53:17,2250077692,121.15357142857142,24.853571428571428
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-08-28,20:02:19,2329904567,121.14285714285714,24.842857142857145
中壢區-交流道B,NOR-1004,中壢派出所,2025-08-28,20:09:21,2829370738,121.19642857142857,24.896428571428572
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-08-28,20:23:50,2288784783,121.1,24.8
交通幹道-AB段,NOR-1004,交通大隊,2025-08-28,20:25:12,2191018895,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1004,楊梅派出所,2025-08-28,20:43:37,2329904567,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1004,楊梅派出所,2025-08-28,21:03:51,2288784783,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1004,楊梅派出所,2025-08-29,08:28:23,2288784783,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-08-29,08:32:03,2288784783,121.1,24.8
楊梅區-交流道A,NOR-1004,楊梅派出所,2025-08-29,08:37:00,2329904567,121.14285714285714,24.842857142857145
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-08-29,08:43:19,2329904567,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1005,楊梅派出所,2025-08-29,08:45:26,2288784783,121.1,24.8
交通幹道-AB段,NOR-1004,交通大隊,2025-08-29,08:47:41,2191018895,121.34642857142858,25.046428571428574
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-08-29,08:50:55,2288784783,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1002,楊梅派出所,2025-08-29,08:51:41,2288784783,121.1,24.8
交通幹道-AB段,NOR-1001,交通大隊,2025-08-29,08:53:28,2191018895,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1005,楊梅派出所,2025-08-29,08:56:14,2329904567,121.14285714285714,24.842857142857145
中壢區-交流道B,NOR-1004,中壢派出所,2025-08-29,08:57:01,2829370738,121.19642857142857,24.896428571428572
楊梅區-交流道A,NOR-1003,楊梅派出所,2025-08-29,09:00:56,2329904567,121.14285714285714,24.842857142857145
中壢區-交流道B,NOR-1001,中壢派出所,2025-08-29,09:02:39,2829370738,121.19642857142857,24.896428571428572
楊梅區-交流道A,NOR-1002,楊梅派出所,2025-08-29,09:03:18,2329904567,121.14285714285714,24.842857142857145
交通幹道-AB段,NOR-1005,交通大隊,2025-08-29,09:06:40,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-入口,NOR-1004,中壢派出所,2025-08-29,09:08:56,2250077692,121.15357142857142,24.853571428571428
交通幹道-AB段,NOR-1003,交通大隊,2025-08-29,09:09:51,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-08-29,09:11:14,2250077692,121.15357142857142,24.853571428571428
交通幹道-AB段,NOR-1002,交通大隊,2025-08-29,09:15:15,2191018895,121.34642857142858,25.046428571428574
中壢區-交流道B,NOR-1005,中壢派出所,2025-08-29,09:15:39,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-29,09:19:04,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-29,09:19:04,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1003,中壢派出所,2025-08-29,09:20:19,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-29,09:21:17,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-29,09:21:17,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1002,中壢派出所,2025-08-29,09:25:48,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-08-29,09:26:01,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-08-29,09:29:17,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-29,09:34:20,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-29,09:34:20,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1002,中壢派出所,2025-08-29,09:34:22,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-29,09:38:23,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-29,09:38:23,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-29,09:43:39,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-29,09:43:39,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-29,17:31:01,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-29,17:45:40,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-29,18:02:16,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-29,18:07:24,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-29,18:18:23,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-29,18:24:07,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-29,18:30:38,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1004,中壢派出所,2025-08-29,18:34:04,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-08-29,18:42:19,2250077692,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1004,中壢派出所,2025-08-29,18:43:28,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-29,18:46:04,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-29,18:50:04,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1005,中壢派出所,2025-08-29,18:51:48,2829370738,121.19642857142857,24.896428571428572
交通幹道-AB段,NOR-1004,交通大隊,2025-08-29,18:52:51,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-08-29,18:55:22,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-08-29,18:58:30,2250077692,121.15357142857142,24.853571428571428
楊梅區-交流道A,NOR-1004,楊梅派出所,2025-08-29,19:02:11,2329904567,121.14285714285714,24.842857142857145
交通幹道-AB段,NOR-1005,交通大隊,2025-08-29,19:02:24,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-29,19:03:07,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1001,中壢派出所,2025-08-29,19:05:35,2829370738,121.19642857142857,24.896428571428572
中壢區-交流道B,NOR-1003,中壢派出所,2025-08-29,19:08:22,2829370738,121.19642857142857,24.896428571428572
楊梅區-A住宅區-巷口,NOR-1004,楊梅派出所,2025-08-29,19:11:32,2288784783,121.1,24.8
楊梅區-交流道A,NOR-1005,楊梅派出所,2025-08-29,19:11:49,2329904567,121.14285714285714,24.842857142857145
中壢區-B園區-入口,NOR-1002,中壢派出所,2025-08-29,19:12:04,2250077692,121.15357142857142,24.853571428571428
交通幹道-AB段,NOR-1001,交通大隊,2025-08-29,19:15:35,2191018895,121.34642857142858,25.046428571428574
交通幹道-AB段,NOR-1003,交通大隊,2025-08-29,19:17:42,2191018895,121.34642857142858,25.046428571428574
楊梅區-A住宅區-巷口,NOR-1005,楊梅派出所,2025-08-29,19:20:04,2288784783,121.1,24.8
中壢區-交流道B,NOR-1002,中壢派出所,2025-08-29,19:23:21,2829370738,121.19642857142857,24.896428571428572
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-08-29,19:24:29,2329904567,121.14285714285714,24.842857142857145
楊梅區-交流道A,NOR-1003,楊梅派出所,2025-08-29,19:28:43,2329904567,121.14285714285714,24.842857142857145
交通幹道-AB段,NOR-1002,交通大隊,2025-08-29,19:32:52,2191018895,121.34642857142858,25.046428571428574
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-08-29,19:33:03,2288784783,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-08-29,19:40:36,2288784783,121.1,24.8
楊梅區-交流道A,NOR-1002,楊梅派出所,2025-08-29,19:43:32,2329904567,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1002,楊梅派出所,2025-08-29,19:51:51,2288784783,121.1,24.8
平鎮區-C住宅區-巷口,DEL-8888,平鎮派出所,2025-08-29,22:57:28,2406023551,121.20714285714286,24.90714285714286
平鎮區-C住宅區-巷口,ACC-0001,平鎮派出所,2025-08-29,22:58:30,2406023551,121.20714285714286,24.90714285714286
平鎮區-C住宅區-巷口,ACC-0002,平鎮派出所,2025-08-29,23:00:28,2406023551,121.20714285714286,24.90714285714286
交通幹道-CP段,ACC-0001,交通大隊,2025-08-29,23:06:58,2383958329,121.4,25.1
交通幹道-CP段,DEL-8888,交通大隊,2025-08-29,23:07:24,2383958329,121.4,25.1
交通幹道-CP段,ACC-0002,交通大隊,2025-08-29,23:12:30,2383958329,121.4,25.1
八德區-P公園-角落,ACC-0001,八德分局,2025-08-29,23:17:23,2815946851,121.29285714285714,24.992857142857144
八德區-P公園-角落,DEL-8888,八德分局,2025-08-29,23:18:20,2815946851,121.29285714285714,24.992857142857144
八德區-P公園-角落,ACC-0002,八德分局,2025-08-29,23:22:00,2815946851,121.29285714285714,24.992857142857144
大溪區-P停車場-後方,ACC-0001,八德分局,2025-08-29,23:26:08,2863286316,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-29,23:29:45,2863286316,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,ACC-0002,八德分局,2025-08-29,23:33:12,2863286316,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-29,23:51:50,2863286316,121.30357142857143,25.00357142857143
新屋區-P濱海涼亭,DEL-8888,八德分局,2025-08-30,00:01:22,2655257456,121.325,25.025000000000002
交通幹道-AD段,DEL-8888,交通大隊,2025-08-30,00:12:20,2680896769,121.37857142857143,25.07857142857143
楊梅區-A幹道-路口1,DEL-8888,楊梅派出所,2025-08-30,00:21:16,2674727448,121.11071428571428,24.810714285714287
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-30,00:31:55,2288784783,121.1,24.8
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-30,00:31:55,2288784783,121.1,24.8
平鎮區-C車站,ACC-0001,平鎮派出所,2025-08-30,00:49:00,2415795540,121.22857142857143,24.92857142857143
楊梅區-A超市前,ACC-0002,楊梅派出所,2025-08-30,01:19:00,2820430821,121.13214285714285,24.83214285714286
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-30,07:42:36,2288784783,121.1,24.8
平鎮區-C車站,ACC-0001,平鎮派出所,2025-08-30,08:11:34,2415795540,121.22857142857143,24.92857142857143
楊梅區-A超市前,ACC-0002,楊梅派出所,2025-08-30,08:54:47,2820430821,121.13214285714285,24.83214285714286
楊梅區-A住宅區-巷口,ACC-0001,楊梅派出所,2025-08-31,13:10:17,2288784783,121.1,24.8
楊梅區-交流道A,ACC-0001,楊梅派出所,2025-08-31,13:18:28,2329904567,121.14285714285714,24.842857142857145
交通幹道-AB段,ACC-0001,交通大隊,2025-08-31,13:26:47,2191018895,121.34642857142858,25.046428571428574
中壢區-交流道B,ACC-0001,中壢派出所,2025-08-31,13:38:30,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,ACC-0001,中壢派出所,2025-08-31,13:47:00,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-內部,ACC-0001,中壢派出所,2025-08-31,13:57:22,2592795868,121.16428571428571,24.864285714285714
龍潭區-D湖畔道路,ACC-0001,龍潭派出所,2025-08-31,13:57:22,2979107486,121.25,24.950000000000003
龍潭區-D湖畔道路,ACC-0001,龍潭派出所,2025-08-31,23:28:49,2979107486,121.25,24.950000000000003
楊梅區-A住宅區-巷口,NOR-1005,楊梅派出所,2025-09-01,08:17:57,2288784783,121.1,24.8
楊梅區-交流道A,NOR-1005,楊梅派出所,2025-09-01,08:26:46,2329904567,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1004,楊梅派出所,2025-09-01,08:36:10,2288784783,121.1,24.8
交通幹道-AB段,NOR-1005,交通大隊,2025-09-01,08:36:28,2191018895,121.34642857142858,25.046428571428574
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-09-01,08:38:55,2288784783,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-09-01,08:39:15,2288784783,121.1,24.8
中壢區-交流道B,NOR-1005,中壢派出所,2025-09-01,08:44:29,2829370738,121.19642857142857,24.896428571428572
楊梅區-交流道A,NOR-1004,楊梅派出所,2025-09-01,08:47:12,2329904567,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1002,楊梅派出所,2025-09-01,08:48:13,2288784783,121.1,24.8
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-09-01,08:49:40,2329904567,121.14285714285714,24.842857142857145
楊梅區-交流道A,NOR-1003,楊梅派出所,2025-09-01,08:54:24,2329904567,121.14285714285714,24.842857142857145
交通幹道-AB段,NOR-1004,交通大隊,2025-09-01,08:55:51,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-09-01,08:56:23,2250077692,121.15357142857142,24.853571428571428
交通幹道-AB段,NOR-1001,交通大隊,2025-09-01,08:59:39,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-09-01,09:04:37,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-09-01,09:04:37,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1004,中壢派出所,2025-09-01,09:04:39,2829370738,121.19642857142857,24.896428571428572
楊梅區-交流道A,NOR-1002,楊梅派出所,2025-09-01,09:07:09,2329904567,121.14285714285714,24.842857142857145
交通幹道-AB段,NOR-1003,交通大隊,2025-09-01,09:10:37,2191018895,121.34642857142858,25.046428571428574
中壢區-交流道B,NOR-1001,中壢派出所,2025-09-01,09:11:23,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,NOR-1004,中壢派出所,2025-09-01,09:16:10,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-入口,TER-9999,中壢派出所,2025-09-01,09:20:00,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-09-01,09:21:10,2250077692,121.15357142857142,24.853571428571428
交通幹道-AB段,NOR-1002,交通大隊,2025-09-01,09:24:48,2191018895,121.34642857142858,25.046428571428574
中壢區-交流道B,NOR-1003,中壢派出所,2025-09-01,09:25:36,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-09-01,09:27:30,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-09-01,09:27:30,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-09-01,09:31:09,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-09-01,09:31:09,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-09-01,09:41:39,2250077692,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1002,中壢派出所,2025-09-01,09:41:44,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-09-01,09:49:24,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-入口,NOR-1002,中壢派出所,2025-09-01,09:58:05,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-09-01,09:59:16,2615282047,121.18571428571428,24.885714285714286
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-09-01,10:00:07,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-09-01,10:00:07,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,TER-9999,中壢派出所,2025-09-01,10:07:17,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-09-01,10:16:41,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-09-01,10:16:41,2592795868,121.16428571428571,24.864285714285714
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-09-01,10:16:52,2153912235,121.175,24.875
中壢區-B園區-入口,TER-9999,中壢派出所,2025-09-01,10:16:52,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-09-01,10:25:56,2153912235,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-09-01,10:34:24,2615282047,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-09-01,10:44:19,2829370738,121.19642857142857,24.896428571428572
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-09-01,10:52:23,2615282047,121.18571428571428,24.885714285714286
中壢區-B園區-入口,TER-9999,中壢派出所,2025-09-01,10:52:23,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-09-01,11:09:41,2615282047,121.18571428571428,24.885714285714286
中壢區-B園區-入口,TER-9999,中壢派出所,2025-09-01,11:17:48,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-09-01,11:26:39,2153912235,121.175,24.875
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-09-01,11:38:37,2153912235,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-09-01,11:38:37,2615282047,121.18571428571428,24.885714285714286
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-09-01,11:55:33,2153912235,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-09-01,12:06:14,2615282047,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-09-01,12:16:25,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-09-01,12:26:16,2250077692,121.15357142857142,24.853571428571428
中壢區-交流道B,TER-9999,中壢派出所,2025-09-01,12:26:16,2829370738,121.19642857142857,24.896428571428572
中壢區-交流道B,TER-9999,中壢派出所,2025-09-01,12:36:38,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-09-01,12:47:26,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-09-01,12:58:08,2153912235,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-09-01,13:08:23,2615282047,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-09-01,13:08:23,2615282047,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-09-01,13:19:43,2615282047,121.18571428571428,24.885714285714286
中壢區-B園區-入口,TER-9999,中壢派出所,2025-09-01,13:29:53,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-09-01,13:41:38,2153912235,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-09-01,13:49:48,2615282047,121.18571428571428,24.885714285714286
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-09-01,13:49:48,2153912235,121.175,24.875
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-09-01,14:00:26,2153912235,121.175,24.875
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-09-01,17:25:59,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-09-01,17:36:18,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-09-01,17:37:25,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-09-01,17:38:47,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1005,中壢派出所,2025-09-01,17:45:40,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,NOR-1004,中壢派出所,2025-09-01,17:46:30,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-09-01,17:52:03,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1004,中壢派出所,2025-09-01,17:54:49,2829370738,121.19642857142857,24.896428571428572
交通幹道-AB段,NOR-1005,交通大隊,2025-09-01,17:57:05,2191018895,121.34642857142858,25.046428571428574
交通幹道-AB段,NOR-1004,交通大隊,2025-09-01,18:05:07,2191018895,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1005,楊梅派出所,2025-09-01,18:05:25,2329904567,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1005,楊梅派出所,2025-09-01,18:14:34,2288784783,121.1,24.8
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-09-01,18:14:57,2592795868,121.16428571428571,24.864285714285714
楊梅區-交流道A,NOR-1004,楊梅派出所,2025-09-01,18:15:27,2329904567,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1004,楊梅派出所,2025-09-01,18:23:57,2288784783,121.1,24.8
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-09-01,18:29:52,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-09-01,18:30:01,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-09-01,18:40:16,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-09-01,18:41:17,2250077692,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1001,中壢派出所,2025-09-01,18:50:36,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,NOR-1002,中壢派出所,2025-09-01,18:54:53,2250077692,121.15357142857142,24.853571428571428
交通幹道-AB段,NOR-1001,交通大隊,2025-09-01,18:58:41,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-09-01,19:09:31,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1002,中壢派出所,2025-09-01,19:09:45,2829370738,121.19642857142857,24.896428571428572
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-09-01,19:10:35,2329904567,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-09-01,19:18:50,2288784783,121.1,24.8
交通幹道-AB段,NOR-1002,交通大隊,2025-09-01,19:26:37,2191018895,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1002,楊梅派出所,2025-09-01,19:45:10,2329904567,121.14285714285714,24.842857142857145
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-09-01,19:46:48,2592795868,121.16428571428571,24.864285714285714
楊梅區-A住宅區-巷口,NOR-1002,楊梅派出所,2025-09-01,20:01:31,2288784783,121.1,24.8
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-09-01,20:03:41,2250077692,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1003,中壢派出所,2025-09-01,20:20:04,2829370738,121.19642857142857,24.896428571428572
