攝影機名稱,車牌,單位,日期,時間,攝影機,經度,緯度
中壢區-交流道B,AFR-5678,中壢派出所,2025-08-29,08:34:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-08-29,08:42:00,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,BKE-6831,中壢派出所,2025-08-29,08:42:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-08-29,08:49:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-08-29,08:49:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-08-29,08:50:00,2988156894,121.18260869565218,24.932608695652174
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-08-29,09:01:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-08-29,09:01:00,2633412520,121.18913043478261,24.93913043478261
龍潭區-D風景區-入口,CXY-1234,龍潭派出所,2025-08-29,11:09:00,2431036517,121.23478260869565,24.984782608695653
交通幹道-AD段,CXY-1234,交通大隊,2025-08-29,11:19:00,2747352330,121.29347826086956,25.043478260869566
楊梅區-交流道A,CXY-1234,楊梅派出所,2025-08-29,11:29:00,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,CXY-1234,楊梅派出所,2025-08-29,11:37:00,2860436411,121.15,24.9
楊梅區-A住宅區-巷口,CXY-1234,楊梅派出所,2025-08-29,11:37:00,2860436411,121.15,24.9
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-08-29,16:55:58,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-08-29,17:25:58,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-08-29,17:32:58,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,AFR-5678,中壢派出所,2025-08-29,17:39:58,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,AFR-5678,交通大隊,2025-08-29,17:48:58,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-08-29,17:56:58,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-08-29,18:07:58,2860436411,121.15,24.9
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-08-29,18:25:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-08-29,18:29:28,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-08-29,18:35:00,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,BKE-6831,中壢派出所,2025-08-29,18:47:00,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,BKE-6831,交通大隊,2025-08-29,18:52:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-08-29,19:03:00,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-08-29,19:10:00,2860436411,121.15,24.9
楊梅區-A住宅區-巷口,CXY-1234,楊梅派出所,2025-08-29,20:35:32,2860436411,121.15,24.9
楊梅區-A住宅區-巷口,CXY-1234,楊梅派出所,2025-08-30,10:08:00,2860436411,121.15,24.9
楊梅區-交流道A,CXY-1234,楊梅派出所,2025-08-30,10:13:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AS段,CXY-1234,交通大隊,2025-08-30,10:22:00,2933397400,121.26739130434783,25.017391304347825
龜山區-S工業區-路口,CXY-1234,龜山派出所,2025-08-30,10:29:00,2765139447,121.25434782608696,25.004347826086956
平鎮區-C住宅區-巷口,CXY-1234,平鎮派出所,2025-08-30,10:29:00,2832237050,121.21521739130435,24.965217391304346
平鎮區-C住宅區-巷口,CXY-1234,平鎮派出所,2025-08-30,18:40:10,2832237050,121.21521739130435,24.965217391304346
平鎮區-C大學路,CXY-1234,平鎮派出所,2025-08-31,14:09:00,2329739935,121.22173913043478,24.97173913043478
交通幹道-CD段,CXY-1234,交通大隊,2025-08-31,14:14:00,2153961742,121.28695652173913,25.036956521739132
龍潭區-D市區,CXY-1234,龍潭派出所,2025-08-31,14:25:00,2401541871,121.24782608695652,24.997826086956522
交通幹道-AD段,CXY-1234,交通大隊,2025-08-31,14:36:00,2747352330,121.29347826086956,25.043478260869566
楊梅區-A幹道-路口1,CXY-1234,楊梅派出所,2025-08-31,14:41:00,2345667088,121.15652173913044,24.906521739130433
龍潭區-D市區,CXY-1234,龍潭派出所,2025-08-31,14:41:00,2401541871,121.24782608695652,24.997826086956522
龍潭區-D市區,CXY-1234,龍潭派出所,2025-09-01,01:06:31,2401541871,121.24782608695652,24.997826086956522
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-01,08:03:00,2860436411,121.15,24.9
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-01,08:08:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AB段,AFR-5678,交通大隊,2025-09-01,08:20:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-01,08:28:00,2860436411,121.15,24.9
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-01,08:29:00,2116242969,121.20869565217392,24.958695652173912
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-01,08:37:00,2265252987,121.17608695652174,24.92608695652174
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-01,08:39:00,2988156894,121.18260869565218,24.932608695652174
交通幹道-AB段,BKE-6831,交通大隊,2025-09-01,08:44:00,2769777146,121.27391304347826,25.02391304347826
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-01,08:45:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-01,08:45:00,2633412520,121.18913043478261,24.93913043478261
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-01,08:53:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-01,09:05:00,2988156894,121.18260869565218,24.932608695652174
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-01,09:12:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-01,09:12:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-01,17:38:23,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-01,17:49:31,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-01,18:02:23,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-01,18:13:23,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-01,18:25:23,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-01,18:30:00,2633412520,121.18913043478261,24.93913043478261
交通幹道-AB段,AFR-5678,交通大隊,2025-09-01,18:30:23,2769777146,121.27391304347826,25.02391304347826
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-01,18:40:00,2988156894,121.18260869565218,24.932608695652174
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-01,18:42:23,2265252987,121.17608695652174,24.92608695652174
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-01,18:47:00,2116242969,121.20869565217392,24.958695652173912
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-01,18:51:23,2860436411,121.15,24.9
交通幹道-AB段,BKE-6831,交通大隊,2025-09-01,18:56:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-01,19:01:00,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-01,19:07:00,2860436411,121.15,24.9
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-02,08:02:00,2860436411,121.15,24.9
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-02,08:14:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AB段,AFR-5678,交通大隊,2025-09-02,08:26:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-02,08:30:00,2860436411,121.15,24.9
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-02,08:34:00,2116242969,121.20869565217392,24.958695652173912
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-02,08:37:00,2265252987,121.17608695652174,24.92608695652174
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-02,08:45:00,2988156894,121.18260869565218,24.932608695652174
交通幹道-AB段,BKE-6831,交通大隊,2025-09-02,08:45:00,2769777146,121.27391304347826,25.02391304347826
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-02,08:51:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-02,08:51:00,2633412520,121.18913043478261,24.93913043478261
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-02,08:53:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-02,08:58:00,2988156894,121.18260869565218,24.932608695652174
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-02,09:10:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-02,09:10:00,2633412520,121.18913043478261,24.93913043478261
龍潭區-D風景區-入口,CXY-1234,龍潭派出所,2025-09-02,13:08:00,2431036517,121.23478260869565,24.984782608695653
交通幹道-CD段,CXY-1234,交通大隊,2025-09-02,13:19:00,2153961742,121.28695652173913,25.036956521739132
平鎮區-C大學路,CXY-1234,平鎮派出所,2025-09-02,13:27:00,2329739935,121.22173913043478,24.97173913043478
平鎮區-C住宅區-巷口,CXY-1234,平鎮派出所,2025-09-02,13:37:00,2832237050,121.21521739130435,24.965217391304346
楊梅區-A住宅區-巷口,CXY-1234,楊梅派出所,2025-09-02,13:37:00,2860436411,121.15,24.9
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-02,17:41:59,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-02,18:26:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-02,18:34:00,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-02,18:46:00,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,BKE-6831,交通大隊,2025-09-02,18:56:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-02,19:03:00,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-02,19:12:00,2860436411,121.15,24.9
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-02,19:51:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-02,20:09:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-02,20:20:00,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-02,20:29:00,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,AFR-5678,交通大隊,2025-09-02,20:36:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-02,20:44:00,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-02,20:49:00,2860436411,121.15,24.9
楊梅區-A住宅區-巷口,CXY-1234,楊梅派出所,2025-09-02,22:56:50,2860436411,121.15,24.9
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-03,08:04:00,2860436411,121.15,24.9
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-03,08:12:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AB段,AFR-5678,交通大隊,2025-09-03,08:18:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-03,08:25:12,2860436411,121.15,24.9
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-03,08:28:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-03,08:40:00,2988156894,121.18260869565218,24.932608695652174
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-03,08:43:12,2265252987,121.17608695652174,24.92608695652174
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-03,08:48:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-03,08:48:00,2633412520,121.18913043478261,24.93913043478261
交通幹道-AB段,BKE-6831,交通大隊,2025-09-03,09:01:12,2769777146,121.27391304347826,25.02391304347826
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-03,09:13:48,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-03,09:33:36,2988156894,121.18260869565218,24.932608695652174
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-03,09:53:24,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-03,09:53:24,2633412520,121.18913043478261,24.93913043478261
楊梅區-A住宅區-巷口,CXY-1234,楊梅派出所,2025-09-03,12:10:00,2860436411,121.15,24.9
楊梅區-交流道A,CXY-1234,楊梅派出所,2025-09-03,12:16:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AS段,CXY-1234,交通大隊,2025-09-03,12:28:00,2933397400,121.26739130434783,25.017391304347825
龜山區-S工業區-路口,CXY-1234,龜山派出所,2025-09-03,12:37:00,2765139447,121.25434782608696,25.004347826086956
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-03,17:39:19,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-03,17:55:19,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-03,18:04:19,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-03,18:09:19,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,AFR-5678,交通大隊,2025-09-03,18:17:19,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-03,18:23:19,2265252987,121.17608695652174,24.92608695652174
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-03,18:33:48,2633412520,121.18913043478261,24.93913043478261
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-03,18:34:19,2860436411,121.15,24.9
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-03,18:42:48,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-03,18:55:24,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,BKE-6831,交通大隊,2025-09-03,19:06:12,2769777146,121.27391304347826,25.02391304347826
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-03,19:15:14,2633412520,121.18913043478261,24.93913043478261
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-03,19:26:00,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-03,19:36:48,2860436411,121.15,24.9
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-04,07:52:00,2860436411,121.15,24.9
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-04,08:00:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AB段,AFR-5678,交通大隊,2025-09-04,08:05:00,2769777146,121.27391304347826,25.02391304347826
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-04,08:12:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-04,08:23:00,2988156894,121.18260869565218,24.932608695652174
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-04,08:23:00,2860436411,121.15,24.9
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-04,08:29:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-04,08:29:00,2633412520,121.18913043478261,24.93913043478261
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-04,08:32:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AB段,BKE-6831,交通大隊,2025-09-04,08:38:00,2769777146,121.27391304347826,25.02391304347826
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-04,08:50:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-04,08:55:00,2988156894,121.18260869565218,24.932608695652174
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-04,09:06:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-04,09:06:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-04,16:59:40,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-04,17:21:40,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-04,17:29:40,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-04,17:38:40,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,AFR-5678,交通大隊,2025-09-04,17:47:40,2769777146,121.27391304347826,25.02391304347826
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-04,17:51:38,2633412520,121.18913043478261,24.93913043478261
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-04,17:56:40,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-04,18:02:40,2860436411,121.15,24.9
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-04,18:36:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-04,18:47:00,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-04,18:52:00,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,BKE-6831,交通大隊,2025-09-04,18:59:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-04,19:10:00,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-04,19:17:00,2860436411,121.15,24.9
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-05,07:53:00,2860436411,121.15,24.9
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-05,07:59:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AB段,AFR-5678,交通大隊,2025-09-05,08:07:00,2769777146,121.27391304347826,25.02391304347826
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-05,08:19:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-05,08:24:00,2988156894,121.18260869565218,24.932608695652174
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-05,08:33:00,2860436411,121.15,24.9
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-05,08:34:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-05,08:34:00,2633412520,121.18913043478261,24.93913043478261
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-05,08:40:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AB段,BKE-6831,交通大隊,2025-09-05,08:51:00,2769777146,121.27391304347826,25.02391304347826
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-05,08:56:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-05,09:04:00,2988156894,121.18260869565218,24.932608695652174
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-05,09:09:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-05,09:09:00,2633412520,121.18913043478261,24.93913043478261
楊梅區-A住宅區-巷口,CXY-1234,楊梅派出所,2025-09-05,15:06:00,2860436411,121.15,24.9
楊梅區-交流道A,CXY-1234,楊梅派出所,2025-09-05,15:14:00,2265252987,121.17608695652174,24.92608695652174
交通幹道-AS段,CXY-1234,交通大隊,2025-09-05,15:19:00,2933397400,121.26739130434783,25.017391304347825
龜山區-S工業區-路口,CXY-1234,龜山派出所,2025-09-05,15:24:00,2765139447,121.25434782608696,25.004347826086956
平鎮區-C住宅區-巷口,CXY-1234,平鎮派出所,2025-09-05,15:24:00,2832237050,121.21521739130435,24.965217391304346
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-05,17:05:24,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-05,17:35:24,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-05,17:41:24,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-05,17:53:24,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,AFR-5678,交通大隊,2025-09-05,17:59:24,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-05,18:11:24,2265252987,121.17608695652174,24.92608695652174
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-05,18:17:13,2633412520,121.18913043478261,24.93913043478261
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-05,18:17:24,2860436411,121.15,24.9
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-05,18:23:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-05,18:33:00,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-05,18:42:00,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,BKE-6831,交通大隊,2025-09-05,18:52:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-05,19:02:00,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-05,19:07:00,2860436411,121.15,24.9
平鎮區-C住宅區-巷口,CXY-1234,平鎮派出所,2025-09-06,02:13:30,2832237050,121.21521739130435,24.965217391304346
平鎮區-C大學路,CXY-1234,平鎮派出所,2025-09-06,10:06:00,2329739935,121.22173913043478,24.97173913043478
交通幹道-CD段,CXY-1234,交通大隊,2025-09-06,10:16:00,2153961742,121.28695652173913,25.036956521739132
龍潭區-D市區,CXY-1234,龍潭派出所,2025-09-06,10:22:00,2401541871,121.24782608695652,24.997826086956522
交通幹道-AD段,CXY-1234,交通大隊,2025-09-06,10:31:00,2747352330,121.29347826086956,25.043478260869566
楊梅區-A幹道-路口1,CXY-1234,楊梅派出所,2025-09-06,10:37:00,2345667088,121.15652173913044,24.906521739130433
平鎮區-C大學路,CXY-1234,平鎮派出所,2025-09-07,10:11:00,2329739935,121.22173913043478,24.97173913043478
交通幹道-CD段,CXY-1234,交通大隊,2025-09-07,10:17:00,2153961742,121.28695652173913,25.036956521739132
龍潭區-D市區,CXY-1234,龍潭派出所,2025-09-07,10:26:00,2401541871,121.24782608695652,24.997826086956522
交通幹道-AD段,CXY-1234,交通大隊,2025-09-07,10:36:00,2747352330,121.29347826086956,25.043478260869566
楊梅區-A幹道-路口1,CXY-1234,楊梅派出所,2025-09-07,10:43:00,2345667088,121.15652173913044,24.906521739130433
楊梅區-A住宅區-巷口,AFR-5678,楊梅派出所,2025-09-08,08:06:00,2860436411,121.15,24.9
楊梅區-交流道A,AFR-5678,楊梅派出所,2025-09-08,08:16:00,2265252987,121.17608695652174,24.92608695652174
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-08,08:18:00,2860436411,121.15,24.9
交通幹道-AS段,AFR-5678,交通大隊,2025-09-08,08:22:00,2933397400,121.26739130434783,25.017391304347825
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-08,08:23:00,2265252987,121.17608695652174,24.92608695652174
龜山區-S倉庫前,AFR-5678,龜山派出所,2025-09-08,08:27:00,2986819688,121.26086956521739,25.01086956521739
龜山區-S工業區-路口,AFR-5678,龜山派出所,2025-09-08,08:27:00,2765139447,121.25434782608696,25.004347826086956
交通幹道-AB段,BKE-6831,交通大隊,2025-09-08,08:35:00,2769777146,121.27391304347826,25.02391304347826
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-08,08:42:00,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-08,08:48:00,2988156894,121.18260869565218,24.932608695652174
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-08,09:00:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-08,09:00:00,2633412520,121.18913043478261,24.93913043478261
龜山區-S倉庫前,AFR-5678,龜山派出所,2025-09-08,09:39:21,2986819688,121.26086956521739,25.01086956521739
龜山區-S工業區-路口,AFR-5678,龜山派出所,2025-09-08,09:47:21,2765139447,121.25434782608696,25.004347826086956
交通幹道-BS段,AFR-5678,交通大隊,2025-09-08,09:54:21,2612625990,121.3,25.05
中壢區-交流道B,AFR-5678,中壢派出所,2025-09-08,10:06:21,2116242969,121.20869565217392,24.958695652173912
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-08,10:12:21,2988156894,121.18260869565218,24.932608695652174
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-08,10:19:21,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-08,10:19:21,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-08,17:57:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-內部,BKE-6831,中壢派出所,2025-09-08,18:33:00,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,BKE-6831,中壢派出所,2025-09-08,18:45:00,2988156894,121.18260869565218,24.932608695652174
中壢區-交流道B,BKE-6831,中壢派出所,2025-09-08,18:54:00,2116242969,121.20869565217392,24.958695652173912
交通幹道-AB段,BKE-6831,交通大隊,2025-09-08,19:02:00,2769777146,121.27391304347826,25.02391304347826
楊梅區-交流道A,BKE-6831,楊梅派出所,2025-09-08,19:07:00,2265252987,121.17608695652174,24.92608695652174
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-08,19:16:34,2633412520,121.18913043478261,24.93913043478261
楊梅區-A住宅區-巷口,BKE-6831,楊梅派出所,2025-09-08,19:18:00,2860436411,121.15,24.9
中壢區-B園區-內部,AFR-5678,中壢派出所,2025-09-08,19:32:34,2633412520,121.18913043478261,24.93913043478261
中壢區-B園區-入口,AFR-5678,中壢派出所,2025-09-08,19:40:34,2988156894,121.18260869565218,24.932608695652174
